epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
122,4272.62,1.40213,1.50075,1.35279,0.01148,0.75729,0.68834,0.67088,0.75071,0.43814,0.69523,0.67729,0.75165,0.39585,1.41475,1.25271,1.28769,0.01745,0,0.00126762,0.00126762,0.00126762
123,4305.04,1.38469,1.44661,1.34632,0.01096,0.64976,0.70973,0.70152,0.78163,0.47003,0.71051,0.69091,0.75914,0.40739,1.32549,1.26013,1.26389,0.01689,0,0.00126432,0.00126432,0.00126432
124,4337.98,1.45035,1.43286,1.23859,0.01096,0.81102,0.74148,0.71633,0.82802,0.51523,0.73981,0.70663,0.80046,0.44646,1.27356,1.21528,1.21073,0.01572,0,0.00126102,0.00126102,0.00126102
125,4370.38,1.41642,1.25487,1.27804,0.00939,0.74961,0.69533,0.7716,0.79233,0.50049,0.73083,0.72747,0.79988,0.45506,1.27231,1.19939,1.16203,0.01573,0,0.00125772,0.00125772,0.00125772
126,4402.93,1.23681,1.31537,1.17549,0.01276,0.61405,0.67532,0.78442,0.79665,0.4842,0.66711,0.78022,0.79499,0.48187,1.33986,1.17841,1.18862,0.01665,0,0.00125442,0.00125442,0.00125442
127,4435.58,1.28655,1.3592,1.14026,0.01092,0.78165,0.69992,0.74384,0.80891,0.48918,0.66728,0.76154,0.79741,0.48847,1.39919,1.19954,1.12251,0.01833,0,0.00125112,0.00125112,0.00125112
128,4468.2,1.4009,1.27352,1.11985,0.01146,0.77189,0.76253,0.68735,0.80611,0.48822,0.82026,0.65993,0.78594,0.45915,1.40357,1.27937,1.07044,0.01875,0,0.00124782,0.00124782,0.00124782
129,4500.42,1.42565,1.606,1.27317,0.01269,0.62643,0.69579,0.76761,0.81081,0.49459,0.80833,0.66584,0.78622,0.44882,1.37449,1.30167,1.08599,0.01758,0,0.00124452,0.00124452,0.00124452
130,4532.72,1.30514,1.30822,1.11503,0.00906,0.79731,0.78534,0.73487,0.82306,0.50225,0.82286,0.71235,0.82153,0.49009,1.38189,1.20334,1.0397,0.01774,0,0.00124121,0.00124121,0.00124121
131,4565.17,1.3812,1.22739,1.25064,0.01196,0.97047,0.77403,0.75259,0.82174,0.50508,0.77657,0.75679,0.81387,0.50361,1.37458,1.14736,1.06343,0.01819,0,0.00123791,0.00123791,0.00123791
132,4597.86,1.3393,1.20491,1.14914,0.0094,0.5794,0.77554,0.76034,0.83748,0.54394,0.77678,0.76233,0.83542,0.49777,1.23809,1.14241,1.06675,0.01618,0,0.00123461,0.00123461,0.00123461
133,4630.19,1.38385,1.27453,1.18883,0.0111,0.69469,0.85741,0.69372,0.84663,0.55329,0.7956,0.75215,0.83039,0.46002,1.23872,1.16485,1.04469,0.01574,0,0.00123131,0.00123131,0.00123131
134,4662.62,1.31017,1.41472,1.09513,0.01025,0.49226,0.87712,0.74388,0.85401,0.54669,0.8361,0.7092,0.79165,0.46219,1.36258,1.14087,0.99152,0.01746,0,0.00122801,0.00122801,0.00122801
135,4694.93,1.31728,1.26357,1.08328,0.01104,0.55795,0.83215,0.76919,0.86633,0.55181,0.86387,0.69423,0.81406,0.47851,1.35792,1.12672,0.99689,0.01721,0,0.00122471,0.00122471,0.00122471
136,4727.27,1.33972,1.24198,1.12806,0.01174,0.56786,0.79508,0.77399,0.86796,0.57631,0.79759,0.76089,0.85154,0.50025,1.31006,1.19028,0.94366,0.01644,0,0.00122141,0.00122141,0.00122141
137,4759.44,1.26994,1.31135,1.10413,0.00933,0.56012,0.81789,0.78555,0.875,0.59184,0.81789,0.78555,0.86366,0.51677,1.26465,1.17556,0.93247,0.01595,0,0.00121811,0.00121811,0.00121811
138,4791.68,1.38649,1.31169,1.17787,0.01124,0.65372,0.80438,0.78121,0.86243,0.53449,0.80157,0.78894,0.83536,0.50571,1.40669,1.20624,1.00886,0.01575,0,0.00121481,0.00121481,0.00121481
139,4823.55,1.35794,1.51007,1.16966,0.0125,0.60707,0.81635,0.74041,0.85752,0.54202,0.80728,0.73839,0.8281,0.50703,1.3377,1.19093,1.00864,0.01517,0,0.00121151,0.00121151,0.00121151
140,4855.6,1.42572,1.39646,1.07764,0.01091,0.65545,0.7867,0.75747,0.83647,0.56665,0.80903,0.77789,0.8465,0.49353,1.18594,1.1765,1.0328,0.01394,0,0.00120821,0.00120821,0.00120821
141,4887.53,1.28856,1.24378,1.11198,0.01125,0.72869,0.77285,0.77001,0.83525,0.54721,0.78873,0.78474,0.84389,0.47141,1.25923,1.17992,1.01352,0.01565,0,0.00120491,0.00120491,0.00120491
142,4920.27,1.26201,1.23822,1.10992,0.0099,0.64055,0.69107,0.78862,0.80855,0.4922,0.73808,0.73356,0.80383,0.46825,1.46685,1.1272,1.01516,0.01874,0,0.00120161,0.00120161,0.00120161
143,4952.68,1.2791,1.30799,1.06541,0.00904,0.66272,0.68019,0.72495,0.78341,0.46437,0.66988,0.76902,0.78421,0.45376,1.46121,1.10486,1.09864,0.0183,0,0.00119831,0.00119831,0.00119831
144,4985.49,1.2837,1.5121,0.99632,0.00942,0.50536,0.77426,0.73044,0.7931,0.45701,0.76652,0.72424,0.78768,0.44142,1.48776,1.0984,1.03719,0.01761,0,0.00119501,0.00119501,0.00119501
145,5017.79,1.27921,1.3346,1.13901,0.00978,0.68233,0.75045,0.77286,0.80785,0.48067,0.76655,0.78442,0.82062,0.47783,1.44,1.08408,1.02154,0.01722,0,0.0011917,0.0011917,0.0011917
146,5050.11,1.38559,1.1869,1.22782,0.01216,0.69949,0.77252,0.74922,0.83429,0.48526,0.80966,0.69996,0.81817,0.48706,1.41254,1.08516,1.01591,0.01669,0,0.0011884,0.0011884,0.0011884
147,5082.29,1.40933,1.42928,1.21963,0.01362,0.62169,0.81008,0.7494,0.84683,0.4974,0.81107,0.75161,0.84153,0.48528,1.39392,1.11201,1.01911,0.016,0,0.0011851,0.0011851,0.0011851
148,5114.72,1.37368,1.25459,1.11381,0.01017,0.7138,0.81684,0.75722,0.85635,0.52905,0.81031,0.75302,0.848,0.49413,1.32867,1.08714,0.97162,0.01487,0,0.0011818,0.0011818,0.0011818
149,5146.78,1.299,1.30401,1.06184,0.01043,0.70103,0.81167,0.7632,0.85414,0.49506,0.82522,0.77381,0.86212,0.49713,1.46553,1.01645,0.96305,0.01752,0,0.0011785,0.0011785,0.0011785
150,5179.05,1.40397,1.40252,1.25437,0.01349,0.68957,0.79266,0.757,0.841,0.47564,0.79589,0.759,0.84025,0.47824,1.54199,1.09243,1.0366,0.01974,0,0.0011752,0.0011752,0.0011752
151,5211.76,1.40279,1.26249,1.15162,0.01091,0.65179,0.78899,0.7674,0.85234,0.54271,0.78209,0.75177,0.83276,0.49448,1.29267,1.07771,0.99915,0.01555,0,0.0011719,0.0011719,0.0011719
152,5243.94,1.26725,1.13068,1.04532,0.00978,0.73265,0.74473,0.76021,0.84078,0.55223,0.73396,0.74095,0.82634,0.48317,1.30952,1.05233,1.02977,0.01542,0,0.0011686,0.0011686,0.0011686
153,5275.91,1.3155,1.2162,1.18132,0.00927,0.6217,0.75472,0.74056,0.84421,0.55892,0.74689,0.72965,0.823,0.47523,1.28688,1.1066,1.01965,0.01425,0,0.0011653,0.0011653,0.0011653
154,5307.9,1.21637,1.22796,1.19871,0.01037,0.63185,0.75203,0.76788,0.85498,0.57191,0.76564,0.76029,0.83806,0.50639,1.23437,1.14344,0.92431,0.01503,0,0.001162,0.001162,0.001162
155,5339.85,1.38179,1.40361,1.12041,0.01086,0.60725,0.84762,0.71288,0.85781,0.56949,0.82847,0.69448,0.82861,0.50861,1.26519,1.16333,0.92714,0.0153,0,0.0011587,0.0011587,0.0011587
156,5372.29,1.3676,1.23852,1.16794,0.01094,0.64879,0.75751,0.71434,0.79536,0.49212,0.74723,0.72097,0.78926,0.43882,1.35565,1.27178,1.0605,0.01663,0,0.0011554,0.0011554,0.0011554
157,5404.69,1.33924,1.53097,1.14795,0.00886,0.61155,0.76075,0.73115,0.80138,0.48003,0.76024,0.72864,0.79982,0.43557,1.37573,1.24633,1.07785,0.01742,0,0.0011521,0.0011521,0.0011521
158,5437.2,1.33293,1.26809,1.10199,0.01029,0.62452,0.84217,0.75078,0.83901,0.53043,0.85396,0.75873,0.85002,0.50673,1.25529,1.15252,0.99722,0.01655,0,0.0011488,0.0011488,0.0011488
159,5469.2,1.37563,1.85579,1.21854,0.01072,0.64368,0.78331,0.76662,0.84921,0.57022,0.79253,0.7528,0.83577,0.52285,1.2129,1.1148,0.95151,0.01612,0,0.0011455,0.0011455,0.0011455
160,5501.87,1.20624,1.3538,1.12035,0.009,0.61535,0.78885,0.79495,0.86489,0.57049,0.78394,0.79221,0.85161,0.53231,1.16436,1.07391,0.91983,0.01437,0,0.0011422,0.0011422,0.0011422
161,5534.16,1.20588,1.18969,1.02903,0.00939,0.69073,0.79205,0.74128,0.85897,0.58567,0.79205,0.74128,0.85175,0.54297,1.1569,1.05834,0.89921,0.01385,0,0.00113889,0.00113889,0.00113889
162,5566.55,1.27398,1.28251,1.09106,0.00967,0.49101,0.82866,0.76464,0.87047,0.59928,0.81418,0.76982,0.86702,0.56133,1.19799,1.05447,0.88965,0.01462,0,0.00113559,0.00113559,0.00113559
163,5599.3,1.30605,1.11886,0.97761,0.01068,0.46581,0.83334,0.75632,0.87082,0.60639,0.84589,0.76914,0.87004,0.54936,1.19411,1.08288,0.85883,0.01403,0,0.00113229,0.00113229,0.00113229
164,5631.74,1.16372,1.18988,1.0136,0.00897,0.70897,0.83279,0.76855,0.87851,0.5916,0.82759,0.76435,0.85815,0.51887,1.17766,1.13307,0.85896,0.01371,0,0.00112899,0.00112899,0.00112899
165,5664.04,1.2366,1.18644,1.03026,0.01077,0.60382,0.82567,0.76939,0.87425,0.577,0.81617,0.75679,0.849,0.5024,1.22161,1.11228,0.84691,0.01468,0,0.00112569,0.00112569,0.00112569
166,5696.1,1.26307,1.22218,1.13946,0.00933,0.6549,0.75731,0.76099,0.8254,0.50264,0.75783,0.74783,0.80968,0.46699,1.38576,1.10779,0.96897,0.0179,0,0.00112239,0.00112239,0.00112239
167,5728.22,1.27105,1.27559,1.0827,0.00889,0.63737,0.73281,0.7716,0.82795,0.50942,0.73421,0.76961,0.81458,0.48094,1.35689,1.12341,0.96087,0.01743,0,0.00111909,0.00111909,0.00111909
168,5760.78,1.19775,1.13822,0.96896,0.00944,0.47159,0.83144,0.76154,0.87295,0.58248,0.83096,0.76819,0.86237,0.54477,1.21395,1.10018,0.87479,0.01489,0,0.00111579,0.00111579,0.00111579
169,5792.89,1.15996,1.22671,1.02981,0.00911,0.61675,0.87459,0.77602,0.88091,0.61258,0.87134,0.77402,0.86463,0.56125,1.16785,1.08582,0.85097,0.01419,0,0.00111249,0.00111249,0.00111249
170,5825.02,1.24281,1.13563,0.89954,0.00929,0.51366,0.82905,0.80837,0.88237,0.62184,0.81259,0.84055,0.87526,0.5717,1.12081,1.0365,0.81521,0.0136,0,0.00110919,0.00110919,0.00110919
171,5857.24,1.2503,1.34879,1.04891,0.01091,0.69146,0.8348,0.79557,0.88139,0.62629,0.83,0.80742,0.87791,0.57346,1.09243,1.04653,0.86122,0.01318,0,0.00110589,0.00110589,0.00110589
172,5889.51,1.22655,1.17915,1.00085,0.00938,0.61221,0.8124,0.82701,0.88711,0.61176,0.81482,0.82922,0.88123,0.56272,1.1736,1.09708,0.82796,0.01419,0,0.00110259,0.00110259,0.00110259
173,5921.56,1.19194,1.21948,1.0044,0.00879,0.50909,0.77107,0.83597,0.88553,0.60845,0.83001,0.77658,0.88134,0.55561,1.23004,1.0957,0.82099,0.01524,0,0.00109929,0.00109929,0.00109929
174,5953.86,1.22964,1.30319,1.03829,0.01147,0.60907,0.80256,0.79881,0.87755,0.60193,0.78339,0.80308,0.85671,0.53839,1.22269,1.13517,0.83216,0.0149,0,0.00109599,0.00109599,0.00109599
175,5986.05,1.28355,1.31746,0.99678,0.01129,0.63358,0.77387,0.81162,0.87365,0.59198,0.78234,0.79261,0.85611,0.53809,1.22192,1.11401,0.84065,0.01523,0,0.00109269,0.00109269,0.00109269
176,6018.62,1.22996,1.30226,1.0948,0.0096,0.71393,0.84115,0.83947,0.89658,0.57303,0.83056,0.82886,0.87714,0.54282,1.34497,1.04887,0.85497,0.01587,0,0.00108938,0.00108938,0.00108938
177,6050.53,1.27757,1.25483,1.01572,0.00908,0.52214,0.8532,0.78764,0.89033,0.5567,0.82469,0.75622,0.85557,0.51692,1.38067,1.07022,0.87754,0.0166,0,0.00108608,0.00108608,0.00108608
178,6082.65,1.35295,1.36968,1.08907,0.01128,0.61223,0.86793,0.75287,0.8856,0.58765,0.84118,0.72943,0.84403,0.55064,1.21118,1.07808,0.86219,0.01441,0,0.00108278,0.00108278,0.00108278
179,6114.68,1.24253,1.35787,0.98413,0.01011,0.52479,0.90325,0.75215,0.88989,0.6071,0.88164,0.73513,0.85705,0.5489,1.18624,1.07406,0.80313,0.01413,0,0.00107948,0.00107948,0.00107948
180,6146.64,1.28912,1.24231,1.04258,0.01032,0.56259,0.87323,0.77222,0.90868,0.62215,0.84431,0.75533,0.87264,0.54959,1.13452,1.09191,0.74585,0.0138,0,0.00107618,0.00107618,0.00107618
181,6178.8,1.18836,1.17739,0.94451,0.00916,0.56166,0.8477,0.8231,0.91323,0.60522,0.83073,0.80847,0.86843,0.531,1.22736,1.1031,0.77695,0.01455,0,0.00107288,0.00107288,0.00107288
182,6211.09,1.29629,1.12809,0.97901,0.00981,0.5504,0.86799,0.81105,0.91388,0.61518,0.84802,0.79777,0.87424,0.55169,1.1745,1.11245,0.78156,0.01459,0,0.00106958,0.00106958,0.00106958
183,6243.22,1.21965,1.27788,0.91815,0.00948,0.65641,0.89289,0.75194,0.89705,0.59887,0.86827,0.73544,0.85935,0.54963,1.21334,1.10971,0.82886,0.01646,0,0.00106628,0.00106628,0.00106628
184,6275.65,1.25431,1.33759,1.01167,0.01001,0.76765,0.82733,0.82038,0.90036,0.60765,0.86561,0.76412,0.87322,0.55932,1.18719,1.06265,0.86394,0.01457,0,0.00106298,0.00106298,0.00106298
185,6307.82,1.32465,1.15436,1.04409,0.01003,0.48808,0.91146,0.80543,0.91065,0.62761,0.89702,0.79282,0.88552,0.57657,1.13867,1.04761,0.82724,0.0133,0,0.00105968,0.00105968,0.00105968
186,6340.17,1.3113,1.25299,1.02723,0.01044,0.6266,0.87847,0.81606,0.92179,0.6605,0.86735,0.80693,0.89951,0.59553,1.11544,1.03162,0.74407,0.01345,0,0.00105638,0.00105638,0.00105638
187,6371.99,1.2807,1.19437,0.97054,0.01107,0.46901,0.82942,0.86732,0.91376,0.65056,0.81488,0.85251,0.8833,0.58678,1.13984,1.04719,0.76,0.01438,0,0.00105308,0.00105308,0.00105308
188,6404.22,1.18768,0.98481,0.79108,0.01019,0.52505,0.86262,0.80468,0.90761,0.64053,0.84641,0.78987,0.87283,0.594,1.16959,1.03664,0.79661,0.01442,0,0.00104978,0.00104978,0.00104978
189,6436.12,1.15221,1.29047,0.95999,0.00982,0.51517,0.85711,0.81155,0.90765,0.64221,0.84599,0.80094,0.88054,0.60057,1.13277,1.00592,0.81682,0.01407,0,0.00104648,0.00104648,0.00104648
190,6468.38,1.21553,1.12493,0.88819,0.00867,0.50675,0.84953,0.78062,0.90079,0.63973,0.85901,0.77602,0.88943,0.58464,1.13752,0.99833,0.78183,0.01467,0,0.00104318,0.00104318,0.00104318
191,6500.84,1.25957,1.23144,1.0582,0.00904,0.54517,0.85057,0.77183,0.89159,0.63607,0.85673,0.76435,0.88062,0.58149,1.1333,1.00349,0.78266,0.01431,0,0.00103987,0.00103987,0.00103987
192,6533.27,1.28157,1.41628,1.00488,0.00953,0.4534,0.72747,0.82644,0.87777,0.60775,0.86986,0.69532,0.86838,0.57026,1.17307,1.01003,0.83585,0.01388,0,0.00103657,0.00103657,0.00103657
193,6565.58,1.18223,1.26668,0.95963,0.00922,0.5708,0.75369,0.84314,0.88065,0.60402,0.75517,0.82823,0.8721,0.54407,1.16763,1.04816,0.81654,0.01419,0,0.00103327,0.00103327,0.00103327
194,6597.66,1.1893,1.23573,1.04294,0.00981,0.52102,0.83871,0.78052,0.88737,0.62089,0.82224,0.76099,0.86438,0.51153,1.13635,1.058,0.75233,0.01383,0,0.00102997,0.00102997,0.00102997
195,6629.66,1.19333,1.11955,0.89004,0.00938,0.5246,0.80284,0.80632,0.89526,0.63078,0.79003,0.78442,0.8651,0.52116,1.13274,1.05298,0.754,0.01363,0,0.00102667,0.00102667,0.00102667
196,6662.11,1.36928,1.37447,0.97739,0.00979,0.62226,0.76777,0.82607,0.89178,0.60206,0.77487,0.79338,0.86845,0.55286,1.19844,1.01682,0.79426,0.01417,0,0.00102337,0.00102337,0.00102337
197,6694.04,1.29854,1.38296,1.18133,0.0107,0.81387,0.75748,0.83143,0.87453,0.59298,0.78098,0.81291,0.86602,0.53449,1.22634,1.03356,0.7833,0.01376,0,0.00102007,0.00102007,0.00102007
198,6726.42,1.33308,1.15395,1.06557,0.00865,0.60701,0.77827,0.77801,0.87952,0.54247,0.77248,0.7754,0.86182,0.49623,1.36216,1.14664,0.8399,0.01729,0,0.00101677,0.00101677,0.00101677
199,6758.86,1.26866,1.23784,0.94863,0.01056,0.47227,0.80556,0.79963,0.89119,0.56665,0.76861,0.83306,0.87564,0.51925,1.31509,1.09135,0.81631,0.01771,0,0.00101347,0.00101347,0.00101347
200,6791,1.29043,1.36563,1.04164,0.00957,0.59044,0.83058,0.80587,0.89981,0.64316,0.80614,0.80942,0.88111,0.5856,1.12499,1.03983,0.78015,0.0142,0,0.00101017,0.00101017,0.00101017
201,6823.14,1.23716,1.17525,0.94781,0.00991,0.54631,0.8421,0.79715,0.89353,0.63905,0.82541,0.78034,0.86588,0.56035,1.13856,0.99567,0.7564,0.01389,0,0.00100687,0.00100687,0.00100687
202,6855.16,1.24572,1.0753,0.99614,0.01156,0.5375,0.77844,0.79218,0.88015,0.60034,0.77571,0.79019,0.85729,0.50472,1.23332,1.02364,0.82501,0.01446,0,0.00100357,0.00100357,0.00100357
203,6887.2,1.23861,1.13685,1.099,0.01036,0.54744,0.91254,0.69438,0.88103,0.61497,0.90434,0.6966,0.8604,0.53229,1.15448,1.03222,0.80004,0.01359,0,0.00100027,0.00100027,0.00100027
204,6919.59,1.1084,1.20692,0.99153,0.01128,0.45843,0.81777,0.80425,0.87771,0.63685,0.81592,0.80268,0.86922,0.56554,1.07278,1.01849,0.76183,0.01357,0,0.000996966,0.000996966,0.000996966
205,6951.75,1.21537,1.20208,0.90098,0.00822,0.45816,0.81598,0.76939,0.86711,0.61385,0.81598,0.76939,0.85263,0.54279,1.12759,1.04077,0.79116,0.01411,0,0.000993665,0.000993665,0.000993665
206,6984.03,1.13494,1.25071,1.03333,0.00851,0.65926,0.78215,0.79636,0.86984,0.60045,0.80919,0.78399,0.83835,0.52358,1.17501,1.05659,0.85155,0.01413,0,0.000990365,0.000990365,0.000990365
207,7016.07,1.24288,1.24165,1.00182,0.01062,0.44217,0.85221,0.78442,0.88445,0.61772,0.83585,0.76961,0.85195,0.5312,1.14698,1.03745,0.83093,0.01387,0,0.000987064,0.000987064,0.000987064
208,7048.14,1.21524,1.40683,0.96932,0.00886,0.53834,0.85673,0.83636,0.90772,0.65748,0.8451,0.81544,0.88619,0.59136,1.05703,0.99961,0.76899,0.01224,0,0.000983763,0.000983763,0.000983763
209,7080.67,1.24618,1.25279,0.998,0.00835,0.64128,0.87654,0.79462,0.91183,0.65406,0.87686,0.79085,0.89105,0.60205,1.12209,0.9996,0.74331,0.01241,0,0.000980463,0.000980463,0.000980463
210,7112.83,1.26701,1.22273,1.01291,0.00971,0.50179,0.81466,0.8566,0.90492,0.63877,0.79449,0.84345,0.88888,0.59387,1.16388,0.97133,0.72734,0.0132,0,0.000977162,0.000977162,0.000977162
211,7144.97,1.19422,1.38494,0.94224,0.00943,0.43921,0.87444,0.80348,0.90732,0.6535,0.85538,0.78358,0.88282,0.57276,1.09713,0.9885,0.70844,0.01296,0,0.000973861,0.000973861,0.000973861
212,7177.49,1.22988,1.28434,0.97695,0.00825,0.6143,0.86606,0.83683,0.91208,0.67363,0.83471,0.80521,0.88175,0.57578,1.02281,1.026,0.68069,0.01166,0,0.000970561,0.000970561,0.000970561
213,7209.9,1.13398,1.20689,0.85086,0.00819,0.57073,0.89461,0.84241,0.91564,0.67185,0.86586,0.81224,0.88742,0.57803,1.03532,1.03022,0.66497,0.01213,0,0.00096726,0.00096726,0.00096726
214,7242.32,1.06907,1.23697,0.81254,0.00848,0.50963,0.85416,0.83267,0.9073,0.6675,0.83676,0.82019,0.88564,0.61072,1.05239,0.99482,0.70696,0.01261,0,0.000963959,0.000963959,0.000963959
215,7274.32,1.15367,1.16572,0.97233,0.00873,0.63168,0.8842,0.82687,0.92023,0.6858,0.88056,0.81045,0.89647,0.60646,0.99802,0.97859,0.70399,0.01157,0,0.000960659,0.000960659,0.000960659
216,7306.41,1.1329,1.08229,0.97025,0.00853,0.79161,0.85492,0.84766,0.92258,0.66084,0.84387,0.83926,0.9023,0.58078,1.04547,0.98275,0.71874,0.01163,0,0.000957358,0.000957358,0.000957358
217,7338.65,1.17813,1.15077,0.88292,0.008,0.55683,0.86995,0.82308,0.91805,0.66412,0.85586,0.81075,0.89909,0.58021,1.04397,0.9681,0.7078,0.01216,0,0.000954057,0.000954057,0.000954057
218,7371.04,1.17418,1.12501,0.90909,0.00816,0.57777,0.87076,0.83883,0.91177,0.65629,0.86487,0.82844,0.89614,0.59212,1.08446,0.98195,0.70697,0.01302,0,0.000950757,0.000950757,0.000950757
219,7403.28,1.2104,1.11897,0.97387,0.00893,0.52642,0.88797,0.80263,0.90405,0.64606,0.88113,0.80301,0.88932,0.59396,1.10177,0.98113,0.74244,0.01318,0,0.000947456,0.000947456,0.000947456
220,7435.79,1.27445,1.24338,1.03172,0.01051,0.55377,0.85017,0.84987,0.9025,0.65365,0.8417,0.84147,0.88996,0.57769,1.07896,0.97615,0.75206,0.01244,0,0.000944155,0.000944155,0.000944155
221,7468.4,1.2045,1.11613,0.93769,0.00784,0.64941,0.86914,0.80622,0.89261,0.65274,0.85378,0.80447,0.88292,0.57049,1.05133,0.95673,0.75127,0.01186,0,0.000940855,0.000940855,0.000940855
222,7500.93,1.19441,1.27939,1.01426,0.00867,0.6841,0.80993,0.84646,0.90006,0.6523,0.8006,0.83312,0.88668,0.55423,1.01749,1.00876,0.80005,0.01233,0,0.000937554,0.000937554,0.000937554
223,7532.79,1.05825,1.46706,1.023,0.00756,0.75729,0.90242,0.80023,0.91109,0.66927,0.89127,0.79288,0.89447,0.56969,1.02323,1.01027,0.73033,0.01212,0,0.000934253,0.000934253,0.000934253
224,7565.28,1.23204,1.21955,0.98221,0.01005,0.47965,0.87448,0.82028,0.91446,0.67248,0.85258,0.80575,0.88454,0.59328,1.05094,0.99867,0.72348,0.01278,0,0.000930953,0.000930953,0.000930953
225,7597.25,1.20642,1.02693,0.94865,0.01167,0.42784,0.88315,0.80103,0.91282,0.66206,0.85966,0.78041,0.8801,0.59475,1.07756,0.9991,0.74203,0.01254,0,0.000927652,0.000927652,0.000927652
226,7629.74,1.27345,1.14175,0.99631,0.00923,0.64266,0.86876,0.82239,0.9144,0.63579,0.86841,0.80505,0.88687,0.58883,1.14569,0.98492,0.69655,0.01374,0,0.000924352,0.000924352,0.000924352
227,7661.96,1.20215,1.15745,1.11361,0.00812,0.68685,0.86038,0.84307,0.91712,0.64908,0.84896,0.83263,0.89603,0.59397,1.13218,0.99473,0.68058,0.01375,0,0.000921051,0.000921051,0.000921051
228,7694.42,1.20062,1.24704,0.94109,0.00887,0.53918,0.83164,0.82472,0.90419,0.6584,0.8189,0.82905,0.88366,0.59289,1.07957,0.98325,0.72109,0.01256,0,0.00091775,0.00091775,0.00091775
229,7726.77,1.22373,1.19726,0.92237,0.00813,0.52806,0.84862,0.8049,0.90237,0.6465,0.82648,0.81396,0.88484,0.58536,1.09712,0.99081,0.7131,0.01232,0,0.00091445,0.00091445,0.00091445
230,7758.89,1.24401,1.06743,0.84781,0.00965,0.63464,0.89535,0.77966,0.91366,0.64929,0.88103,0.7758,0.8906,0.57011,1.10925,1.03673,0.67935,0.01291,0,0.000911149,0.000911149,0.000911149
231,7791.54,1.3615,1.08067,0.95856,0.01487,0.58872,0.86916,0.81162,0.92033,0.67448,0.8078,0.85042,0.89842,0.57234,1.06369,1.0541,0.63924,0.0124,0,0.000907848,0.000907848,0.000907848
232,7823.69,1.07415,1.29658,0.88535,0.00771,0.51119,0.87635,0.79503,0.91732,0.69605,0.81378,0.83727,0.89498,0.60576,0.9918,0.99423,0.63874,0.01156,0,0.000904548,0.000904548,0.000904548
233,7855.53,1.14287,1.16564,0.85487,0.00848,0.47979,0.79944,0.89072,0.91285,0.69486,0.78191,0.87195,0.88746,0.60116,0.99776,0.97607,0.65339,0.01161,0,0.000901247,0.000901247,0.000901247
234,7887.4,1.09686,1.35643,0.98712,0.00851,0.56575,0.82112,0.87979,0.91026,0.67064,0.79849,0.85686,0.88186,0.6,1.09039,0.96106,0.67412,0.0127,0,0.000897946,0.000897946,0.000897946
235,7919.84,1.10734,1.05769,0.82308,0.00733,0.46492,0.8348,0.85628,0.91052,0.67245,0.84002,0.82106,0.87998,0.59419,1.07883,0.96963,0.65419,0.01255,0,0.000894646,0.000894646,0.000894646
236,7952.31,1.16416,1.26728,0.94862,0.00932,0.58986,0.83841,0.84567,0.9109,0.69391,0.82397,0.82346,0.88019,0.59982,0.96885,0.9963,0.62771,0.01247,0,0.000891345,0.000891345,0.000891345
237,7984.13,1.1648,1.42489,0.94889,0.01027,0.59769,0.87001,0.84424,0.91797,0.68878,0.85476,0.82942,0.88981,0.60761,1.00186,0.98396,0.62018,0.01281,0,0.000888044,0.000888044,0.000888044
238,8016.3,1.09165,1.11386,0.86111,0.00803,0.44617,0.84196,0.83247,0.91006,0.65017,0.82448,0.83285,0.88356,0.59351,1.12598,0.96971,0.64865,0.01392,0,0.000884744,0.000884744,0.000884744
239,8048.37,1.18759,1.36371,0.86813,0.00806,0.50841,0.88253,0.80202,0.90597,0.66398,0.85979,0.79925,0.88082,0.58827,1.07311,0.98041,0.66323,0.01349,0,0.000881443,0.000881443,0.000881443
240,8080.49,1.14376,1.15476,0.90032,0.00855,0.54708,0.89069,0.80207,0.91209,0.66563,0.88339,0.79566,0.8943,0.57764,1.06962,1.01033,0.68302,0.01415,0,0.000878142,0.000878142,0.000878142
241,8112.67,1.10792,1.21542,0.80865,0.00741,0.53509,0.82974,0.84979,0.90848,0.62972,0.81414,0.83635,0.88788,0.54009,1.14232,1.03778,0.72486,0.01574,0,0.000874842,0.000874842,0.000874842
242,8145.11,1.19356,1.3073,0.85826,0.00808,0.5641,0.82008,0.85274,0.9166,0.64578,0.82625,0.83481,0.89286,0.54552,1.12073,1.04814,0.66732,0.01439,0,0.000871541,0.000871541,0.000871541
243,8177.06,1.22422,1.11774,0.84479,0.00892,0.52876,0.88629,0.78229,0.91993,0.67981,0.86081,0.76761,0.88347,0.55737,1.05096,1.00092,0.63091,0.01313,0,0.00086824,0.00086824,0.00086824
244,8209.08,1.20928,1.28256,0.79379,0.00916,0.42711,0.8789,0.76341,0.89573,0.67972,0.86693,0.75501,0.86407,0.60486,0.98504,0.93986,0.66233,0.01239,0,0.00086494,0.00086494,0.00086494
